dataset,sample_index,audio_path,iKnow_rank,final_rank,Hit@1_transition,delta_reciprocal_rank
AudioSet,11312,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b6RkOuPoVWU.wav,21,21,both_wrong,0.0
AudioSet,11313,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b6WMJMU_m90.wav,2,1,wrong_to_correct,0.5
AudioSet,11314,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b6gFmT3acvU.wav,6,6,both_wrong,0.0
AudioSet,11315,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b6silFrtOJQ.wav,1,4,correct_to_wrong,-0.75
AudioSet,11316,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b7WsLwjRYQY.wav,1,1,both_correct,0.0
AudioSet,11317,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b7eg5WmiPKg.wav,22,22,both_wrong,0.0
AudioSet,11318,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b82OS1AtRio.wav,1,1,both_correct,0.0
AudioSet,11319,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b8AtAw9uBvs.wav,29,29,both_wrong,0.0
AudioSet,11320,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b8FVXKxMg9U.wav,1,1,both_correct,0.0
AudioSet,11321,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b8cgQBzBXi8.wav,20,20,both_wrong,0.0
AudioSet,11322,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b8fp8ZcYdG4.wav,2,1,wrong_to_correct,0.5
AudioSet,11323,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b8okzVltB5Q.wav,1,5,correct_to_wrong,-0.8
AudioSet,11324,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b8vONiPGMl8.wav,16,16,both_wrong,0.0
AudioSet,11325,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b93GiuJ3KpY.wav,1,1,both_correct,0.0
AudioSet,11326,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b9QbvDDoPsU.wav,5,4,both_wrong,0.04999999999999999
AudioSet,11327,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b9_0h4gfccw.wav,2,2,both_wrong,0.0
AudioSet,11328,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b9rgWct9ivI.wav,25,25,both_wrong,0.0
AudioSet,11329,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b9yT3nGcD_I.wav,4,4,both_wrong,0.0
AudioSet,11330,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bA8idGxNUkQ.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,11331,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bA8mt0JI0Ko.wav,2,2,both_wrong,0.0
AudioSet,11332,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bAJrcYJgllE.wav,5,5,both_wrong,0.0
AudioSet,11333,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bAu5ONLjR5Q.wav,1,1,both_correct,0.0
AudioSet,11334,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bBfi3iEu9fk.wav,4,2,both_wrong,0.25
AudioSet,11335,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bBgA9bjCNyU.wav,5,6,both_wrong,-0.033333333333333354
AudioSet,11336,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bCOE_DJGYgA.wav,1,5,correct_to_wrong,-0.8
AudioSet,11337,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bCfXb8jtAsg.wav,17,17,both_wrong,0.0
AudioSet,11338,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bD5MT2FoOJg.wav,1,1,both_correct,0.0
AudioSet,11339,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bD7hsU5a89U.wav,1,2,correct_to_wrong,-0.5
AudioSet,11340,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bDH6AKUrx5Y.wav,27,27,both_wrong,0.0
AudioSet,11341,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bDN1mAaexyE.wav,3,4,both_wrong,-0.08333333333333331
AudioSet,11342,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bDdf_ft5rb4.wav,12,12,both_wrong,0.0
AudioSet,11343,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bDpowdWB7lk.wav,7,7,both_wrong,0.0
AudioSet,11344,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bDzjincbmcg.wav,1,1,both_correct,0.0
AudioSet,11345,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bEhe91Tr0Z8.wav,3,2,both_wrong,0.16666666666666669
AudioSet,11346,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bEsCE_KoWQA.wav,5,2,both_wrong,0.3
AudioSet,11347,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bFfr9DS2qgA.wav,1,1,both_correct,0.0
AudioSet,11348,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bG0PdrCdxUc.wav,1,1,both_correct,0.0
AudioSet,11349,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bGk6gbxWzCQ.wav,1,1,both_correct,0.0
AudioSet,11350,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bGv1q_j1zro.wav,2,2,both_wrong,0.0
AudioSet,11351,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bH0ccKXoLZU.wav,1,1,both_correct,0.0
AudioSet,11352,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHCDa337kzI.wav,55,55,both_wrong,0.0
AudioSet,11353,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHFAMvkouCE.wav,1,1,both_correct,0.0
AudioSet,11354,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHHRCJHLApA.wav,2,5,both_wrong,-0.3
AudioSet,11355,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHNdoIWxXDk.wav,26,26,both_wrong,0.0
AudioSet,11356,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHYb3-Qpmcc.wav,13,13,both_wrong,0.0
AudioSet,11357,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bH_4hTLhZi4.wav,12,12,both_wrong,0.0
AudioSet,11358,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHeeVi0fgv8.wav,368,368,both_wrong,0.0
AudioSet,11359,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHiRX6QYwEk.wav,1,1,both_correct,0.0
AudioSet,11360,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bHmbZDvqpyo.wav,6,6,both_wrong,0.0
AudioSet,11361,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bI6hI2WEopM.wav,14,14,both_wrong,0.0
AudioSet,11362,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bITgazmvseY.wav,35,35,both_wrong,0.0
AudioSet,11363,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bIZLpmU0JfU.wav,4,3,both_wrong,0.08333333333333331
AudioSet,11364,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bI_lEzVsHMY.wav,4,5,both_wrong,-0.04999999999999999
AudioSet,11365,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bJ6e9Ja1ahQ.wav,8,8,both_wrong,0.0
AudioSet,11366,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bJB2A8QPl8w.wav,2,3,both_wrong,-0.16666666666666669
AudioSet,11367,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bJj7BYPyqw8.wav,1,1,both_correct,0.0
AudioSet,11368,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bKCwHwwi2w0.wav,1,1,both_correct,0.0
AudioSet,11369,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bKN7fDAZJEc.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,11370,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bKS_m7JObxg.wav,1,5,correct_to_wrong,-0.8
AudioSet,11371,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bKlj1LbM6wI.wav,1,1,both_correct,0.0
AudioSet,11372,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bKxvscnKOrA.wav,35,35,both_wrong,0.0
AudioSet,11373,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bKzyLIonf0c.wav,8,8,both_wrong,0.0
AudioSet,11374,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bL1Xt3T9ZnY.wav,2,4,both_wrong,-0.25
AudioSet,11375,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bLT5nbwpVOw.wav,54,54,both_wrong,0.0
AudioSet,11376,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bLjOJRg2P_Q.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,11377,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bMYhXjEJl_8.wav,1,1,both_correct,0.0
AudioSet,11378,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bMnWO49jajI.wav,122,122,both_wrong,0.0
AudioSet,11379,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bMz7lexTtNg.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,11380,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bN2enX2DvU4.wav,1,1,both_correct,0.0
AudioSet,11381,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bN5Llhkz2zw.wav,66,66,both_wrong,0.0
AudioSet,11382,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bNKJR4sJSDE.wav,26,26,both_wrong,0.0
AudioSet,11383,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bNW18IztiZY.wav,6,6,both_wrong,0.0
AudioSet,11384,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bNWngTF_8aI.wav,29,29,both_wrong,0.0
AudioSet,11385,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bNbSAUZyBow.wav,2,2,both_wrong,0.0
AudioSet,11386,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bNhA2IsT9R4.wav,6,7,both_wrong,-0.023809523809523808
AudioSet,11387,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bNvp4y9WSGM.wav,6,7,both_wrong,-0.023809523809523808
AudioSet,11388,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bO6gUBBcniY.wav,1,1,both_correct,0.0
AudioSet,11389,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bO7I8jxTl6c.wav,94,94,both_wrong,0.0
AudioSet,11390,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bOCkO_RtPIo.wav,5,5,both_wrong,0.0
AudioSet,11391,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bOOJRGRy0zc.wav,1,1,both_correct,0.0
AudioSet,11392,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bOtUES6eNxs.wav,2,2,both_wrong,0.0
AudioSet,11393,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bPDdUyzLofY.wav,3,2,both_wrong,0.16666666666666669
AudioSet,11394,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bPFWpTlErcg.wav,6,6,both_wrong,0.0
AudioSet,11395,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bPoxAdcYIHU.wav,1,1,both_correct,0.0
AudioSet,11396,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bPwAxV8iEfA.wav,158,158,both_wrong,0.0
AudioSet,11397,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bQABY9H1h1Y.wav,1,1,both_correct,0.0
AudioSet,11398,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bQCL9NNBPI0.wav,18,18,both_wrong,0.0
AudioSet,11399,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bQFHHuZuTFc.wav,1,1,both_correct,0.0
AudioSet,11400,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bQOqX1W3ejA.wav,1,1,both_correct,0.0
AudioSet,11401,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bQR7moK_WZg.wav,1,1,both_correct,0.0
AudioSet,11402,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bQSaQ0iX_vk.wav,1,1,both_correct,0.0
AudioSet,11403,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bQtV5tya3ZQ.wav,1,1,both_correct,0.0
AudioSet,11404,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bR8fbwavKtc.wav,3,4,both_wrong,-0.08333333333333331
AudioSet,11405,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bS_1Sv24jso.wav,1,1,both_correct,0.0
AudioSet,11406,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bSpAlQLisrI.wav,1,1,both_correct,0.0
AudioSet,11407,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bSxca8xb-Fs.wav,5,2,both_wrong,0.3
AudioSet,11408,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bTFB6JC2sIM.wav,15,15,both_wrong,0.0
AudioSet,11409,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bTLgeqCaYMY.wav,19,19,both_wrong,0.0
AudioSet,11410,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bTVl2GeNfqI.wav,1,1,both_correct,0.0
AudioSet,11411,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bTpT6KJ_sPE.wav,8,8,both_wrong,0.0
AudioSet,11412,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bTpyRPAbcCI.wav,1,2,correct_to_wrong,-0.5
AudioSet,11413,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bTuKGXDrqdQ.wav,1,1,both_correct,0.0
AudioSet,11414,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bU2DcKTehgo.wav,4,3,both_wrong,0.08333333333333331
AudioSet,11415,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bUDfTkJCg0o.wav,1,1,both_correct,0.0
AudioSet,11416,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bUW928MqrnU.wav,54,54,both_wrong,0.0
AudioSet,11417,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bUZQeCVNzKc.wav,2,4,both_wrong,-0.25
AudioSet,11418,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bV8qnp-Vos8.wav,2,3,both_wrong,-0.16666666666666669
AudioSet,11419,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bVPLdRReUZ8.wav,1,1,both_correct,0.0
AudioSet,11420,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bVc7-sZAi6s.wav,8,3,both_wrong,0.20833333333333331
AudioSet,11421,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bW2Tw3pJFqQ.wav,2,5,both_wrong,-0.3
AudioSet,11422,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bWKYTH7OYXk.wav,1,1,both_correct,0.0
AudioSet,11423,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bWaNlcXuGmI.wav,17,17,both_wrong,0.0
AudioSet,11424,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bWw3sAY-ySE.wav,114,114,both_wrong,0.0
AudioSet,11425,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bXtS2woenCY.wav,50,50,both_wrong,0.0
AudioSet,11426,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bY1f3qXSZa0.wav,22,22,both_wrong,0.0
AudioSet,11427,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bYIYo0PZeis.wav,4,5,both_wrong,-0.04999999999999999
AudioSet,11428,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bY_EvbARc5Y.wav,1,1,both_correct,0.0
AudioSet,11429,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bYl3GtGFky8.wav,2,4,both_wrong,-0.25
AudioSet,11430,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bYnO0qJZ_XA.wav,1,1,both_correct,0.0
AudioSet,11431,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bYwoYjbPm-I.wav,82,82,both_wrong,0.0
AudioSet,11432,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bZadyuv2utE.wav,2,3,both_wrong,-0.16666666666666669
AudioSet,11433,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bZuXMxR2S4U.wav,23,23,both_wrong,0.0
AudioSet,11434,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bZw3W8YOk54.wav,9,8,both_wrong,0.013888888888888895
AudioSet,11435,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b_RtXz277T0.wav,25,25,both_wrong,0.0
AudioSet,11436,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/b_kvMCmoZw0.wav,1,1,both_correct,0.0
AudioSet,11437,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ba3QPheW8mI.wav,2,1,wrong_to_correct,0.5
AudioSet,11438,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ba43-gH05H4.wav,2,2,both_wrong,0.0
AudioSet,11439,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ba5xPgcHN_0.wav,18,18,both_wrong,0.0
AudioSet,11440,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/baJrAVUZtvs.wav,1,6,correct_to_wrong,-0.8333333333333334
AudioSet,11441,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bbB3UsT2rtU.wav,1,1,both_correct,0.0
AudioSet,11442,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bbO-1C_BP_k.wav,211,211,both_wrong,0.0
AudioSet,11443,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bbR9xUdh-A4.wav,16,2,both_wrong,0.4375
AudioSet,11444,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bbeDvPNFbdI.wav,1,1,both_correct,0.0
AudioSet,11445,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bciLCctZfjE.wav,2,1,wrong_to_correct,0.5
AudioSet,11446,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bcv2AR3btaE.wav,61,61,both_wrong,0.0
AudioSet,11447,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bcybO-SMY5E.wav,11,11,both_wrong,0.0
AudioSet,11448,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/beZ8aWBs3P0.wav,4,2,both_wrong,0.25
AudioSet,11449,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/betIn2CIoDw.wav,1,1,both_correct,0.0
AudioSet,11450,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bevjTw1a3L8.wav,24,24,both_wrong,0.0
AudioSet,11451,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bf551OyAH-Y.wav,1,1,both_correct,0.0
AudioSet,11452,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bf_8fM2EqgE.wav,17,17,both_wrong,0.0
AudioSet,11453,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bf_I0tRLfh4.wav,1,1,both_correct,0.0
AudioSet,11454,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bg8m7K9pxFI.wav,4,4,both_wrong,0.0
AudioSet,11455,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bg9fsF7o0HY.wav,2,1,wrong_to_correct,0.5
AudioSet,11456,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bgDwBAjM4A8.wav,1,1,both_correct,0.0
AudioSet,11457,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bgl8r_eRI1I.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,11458,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bgmQyfCVs3Q.wav,3,3,both_wrong,0.0
AudioSet,11459,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bgo7N_XEzVs.wav,1,1,both_correct,0.0
AudioSet,11460,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bh0K0uAGYRI.wav,7,7,both_wrong,0.0
AudioSet,11461,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bhA-HX-Z8h8.wav,1,2,correct_to_wrong,-0.5
AudioSet,11462,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bhEVJLbRfGU.wav,17,15,both_wrong,0.00784313725490196
AudioSet,11463,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bha-d3HXdMI.wav,2,1,wrong_to_correct,0.5
AudioSet,11464,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bi8m2cew6NI.wav,77,77,both_wrong,0.0
AudioSet,11465,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/biVTwvs6czM.wav,1,1,both_correct,0.0
AudioSet,11466,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/biksCLgtTYc.wav,6,6,both_wrong,0.0
AudioSet,11467,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bjuKGvHSUmE.wav,2,1,wrong_to_correct,0.5
AudioSet,11468,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bjvnTxWP7vo.wav,15,15,both_wrong,0.0
AudioSet,11469,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bjxN6KqAdbo.wav,1,1,both_correct,0.0
AudioSet,11470,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bkYWnzw_5Bs.wav,12,13,both_wrong,-0.006410256410256401
AudioSet,11471,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bkzGHRpx5MM.wav,2,2,both_wrong,0.0
AudioSet,11472,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bl-eQ8XD5CY.wav,1,1,both_correct,0.0
AudioSet,11473,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bl36ZJVAP9Y.wav,1,1,both_correct,0.0
AudioSet,11474,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/blAiAadPVKk.wav,169,169,both_wrong,0.0
AudioSet,11475,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/blT66g8x458.wav,1,1,both_correct,0.0
AudioSet,11476,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/blalAktxFoI.wav,14,14,both_wrong,0.0
AudioSet,11477,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/blsYgo-B1k8.wav,8,8,both_wrong,0.0
AudioSet,11478,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bltHehYBdy8.wav,8,8,both_wrong,0.0
AudioSet,11479,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bm5IT7e2vvI.wav,2,3,both_wrong,-0.16666666666666669
AudioSet,11480,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bmVd2Zj8_Cc.wav,1,1,both_correct,0.0
AudioSet,11481,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bmakSi9M2Ww.wav,1,1,both_correct,0.0
AudioSet,11482,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bmiwAl5udKU.wav,1,1,both_correct,0.0
AudioSet,11483,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bnLQeoB3ssU.wav,5,3,both_wrong,0.1333333333333333
AudioSet,11484,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bnQlBzGQ0Sc.wav,4,4,both_wrong,0.0
AudioSet,11485,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bncyJqamESw.wav,1,1,both_correct,0.0
AudioSet,11486,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/boPZxCznYbc.wav,2,1,wrong_to_correct,0.5
AudioSet,11487,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/boT-UIEAFBM.wav,32,32,both_wrong,0.0
AudioSet,11488,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/boe_jGxattg.wav,1,1,both_correct,0.0
AudioSet,11489,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bonaMN0H4X8.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,11490,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bp5r3aWxgfs.wav,10,10,both_wrong,0.0
AudioSet,11491,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bpKbpKZB0Q0.wav,2,2,both_wrong,0.0
AudioSet,11492,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bpaq5wQKOkU.wav,15,15,both_wrong,0.0
AudioSet,11493,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bpwO0lbJPF4.wav,82,82,both_wrong,0.0
AudioSet,11494,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bpxK2ub-qCs.wav,4,2,both_wrong,0.25
AudioSet,11495,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bq6C0_tAbJM.wav,44,44,both_wrong,0.0
AudioSet,11496,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bqMgL5qmZ-k.wav,1,1,both_correct,0.0
AudioSet,11497,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bqPCtwibgPg.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,11498,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bqmWNU5oLZM.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,11499,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bqvl7IbPteU.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,11500,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/br-tmufICjc.wav,18,18,both_wrong,0.0
AudioSet,11501,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/brEMnFXsTqo.wav,2,2,both_wrong,0.0
AudioSet,11502,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/brEROnzYULo.wav,1,1,both_correct,0.0
AudioSet,11503,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/brF5wi1kx70.wav,5,3,both_wrong,0.1333333333333333
AudioSet,11504,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/brfHK1WL1II.wav,8,8,both_wrong,0.0
AudioSet,11505,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/brpJxppIbDI.wav,2,1,wrong_to_correct,0.5
AudioSet,11506,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bsHlyV39TG4.wav,20,20,both_wrong,0.0
AudioSet,11507,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bt6HajgJ9Ls.wav,4,4,both_wrong,0.0
AudioSet,11508,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bt7rDryN7G4.wav,4,4,both_wrong,0.0
AudioSet,11509,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bt8iHoIf2mo.wav,21,21,both_wrong,0.0
AudioSet,11510,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/btk8kGUqxk4.wav,1,1,both_correct,0.0
AudioSet,11511,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/bu2JMRlDl94.wav,3,2,both_wrong,0.16666666666666669
