dataset,comparison,sample_index,audio_path,true_indices,iKnow_rank,new_rank,delta_reciprocal_rank,Hit@1_transition
AudioSet,TFS-vs-iKnow,4546,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DOwkjBCah5A.wav,"[411, 506]",22,22,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4547,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DP2vmsftZHY.wav,"[273, 137]",10,5,0.1,both_wrong
AudioSet,TFS-vs-iKnow,4548,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DP72GDe6AAs.wav,"[137, 130]",27,27,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4549,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DPNmUOnE83o.wav,"[73, 74, 79, 72]",5,2,0.3,both_wrong
AudioSet,TFS-vs-iKnow,4550,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DPcGzqHoo7Y.wav,"[111, 102, 112, 98, 103]",3,4,-0.08333333333333331,both_wrong
AudioSet,TFS-vs-iKnow,4551,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DPclN2AtEbQ.wav,"[215, 220, 137, 0]",39,39,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4552,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DPdAsDw3chc.wav,"[325, 322, 396]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4553,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DPkVTaOeaF8.wav,[383],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4554,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DPpmV4JqYsM.wav,"[97, 96, 0]",4,3,0.08333333333333331,both_wrong
AudioSet,TFS-vs-iKnow,4555,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQFC76IHiKs.wav,"[131, 126, 129]",4,5,-0.04999999999999999,both_wrong
AudioSet,TFS-vs-iKnow,4556,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQH2HjHugLY.wav,"[0, 7]",337,337,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4557,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQHMv0Lfhyo.wav,"[383, 0]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4558,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQLtNSPC7P0.wav,"[185, 197, 188, 187]",5,6,-0.033333333333333354,both_wrong
AudioSet,TFS-vs-iKnow,4559,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQMfPC02AcQ.wav,"[483, 484]",8,7,0.01785714285714285,both_wrong
AudioSet,TFS-vs-iKnow,4560,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQZCbqYUtZw.wav,"[390, 203]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4561,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQ_gcdLhAsY.wav,"[137, 262]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4562,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DQg8b91HjRk.wav,"[306, 343, 352, 473, 353]",14,14,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4563,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DR4vfv_ed6w.wav,"[215, 474, 163]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4564,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DRC7KTs-BLc.wav,[411],4,3,0.08333333333333331,both_wrong
AudioSet,TFS-vs-iKnow,4565,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DRSs6q_sTr4.wav,"[111, 114]",11,11,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4566,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DRU-IFx-7yQ.wav,"[243, 239, 137, 242]",2,3,-0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4567,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DRU80x7WD5c.wav,[501],12,12,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4568,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DReJ17RbBBE.wav,"[391, 137]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4569,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DRlU-QJHH5c.wav,"[392, 389]",4,2,0.25,both_wrong
AudioSet,TFS-vs-iKnow,4570,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DSBI2Jmxo0A.wav,"[25, 0]",6,8,-0.04166666666666666,both_wrong
AudioSet,TFS-vs-iKnow,4571,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DSGMDArb1QI.wav,"[301, 304, 283, 285]",2,1,0.5,wrong_to_correct
AudioSet,TFS-vs-iKnow,4572,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DSLO9BKHSEk.wav,"[137, 300, 339, 0]",9,7,0.031746031746031744,both_wrong
AudioSet,TFS-vs-iKnow,4573,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DTNQt1qO8xA.wav,"[126, 127]",2,2,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4574,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DTkKGYCRMlc.wav,"[185, 401, 137, 138, 184, 187, 237]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4575,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DTkc7PSmJ90.wav,"[155, 157, 160, 152]",2,3,-0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4576,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DU3cNZdlylQ.wav,"[336, 137, 300, 340, 335]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4577,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DU5pD63Pv30.wav,"[137, 461]",39,39,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4578,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DUNOn71oGCw.wav,"[511, 145, 141, 140, 137, 138, 139]",1,2,-0.5,correct_to_wrong
AudioSet,TFS-vs-iKnow,4579,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DUWeKLvfrwc.wav,[365],2,1,0.5,wrong_to_correct
AudioSet,TFS-vs-iKnow,4580,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DUfjkgwKVH8.wav,[407],5,4,0.04999999999999999,both_wrong
AudioSet,TFS-vs-iKnow,4581,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DUkTaarFgUw.wav,[269],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4582,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DUmXpq-Cksg.wav,"[200, 137]",99,99,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4583,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DUsivUkD3ik.wav,"[301, 303]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4584,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DUxLILKR4qw.wav,[478],7,6,0.023809523809523808,both_wrong
AudioSet,TFS-vs-iKnow,4585,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DV1C1XbdG7A.wav,"[208, 195]",12,12,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4586,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DV9DC4wwhfo.wav,"[365, 364]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4587,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DVUAveWb6tI.wav,"[460, 0]",1,2,-0.5,correct_to_wrong
AudioSet,TFS-vs-iKnow,4588,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DV_lxAociYs.wav,"[185, 198]",5,4,0.04999999999999999,both_wrong
AudioSet,TFS-vs-iKnow,4589,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DVuWm53IlVw.wav,"[27, 233, 143, 137, 144]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4590,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DWBCU0G6HGU.wav,[125],103,103,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4591,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DWKxHPkDoNA.wav,"[137, 452, 0]",8,8,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4592,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DWllG4bAqBw.wav,"[137, 449, 0]",18,18,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4593,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DWrcxhcY26I.wav,[25],2,2,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4594,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DX4tm0Rqo18.wav,"[383, 0]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4595,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DXTawFpUEaM.wav,"[0, 368]",30,30,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4596,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DXdU9PpDo44.wav,"[371, 370, 288]",2,3,-0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4597,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DXgSMIm0HHE.wav,"[499, 0]",3,2,0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4598,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DXqGCaT5F6g.wav,"[137, 0, 282]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4599,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DY7ko7iQCug.wav,"[137, 254, 255]",3,2,0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4600,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DYTLct-5tVs.wav,[47],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4601,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DYVwPj_voRw.wav,"[111, 112, 98, 107, 106]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4602,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DYdalOQnx1Y.wav,"[321, 300]",9,9,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4603,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DYpjbiyPUho.wav,"[137, 436]",14,14,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4604,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DZ2idjIBgKk.wav,"[108, 109, 72]",4,3,0.08333333333333331,both_wrong
AudioSet,TFS-vs-iKnow,4605,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DZ3EShJzOOc.wav,"[137, 246]",2,1,0.5,wrong_to_correct
AudioSet,TFS-vs-iKnow,4606,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DZdvovpyYYQ.wav,"[405, 410, 409, 404]",5,2,0.3,both_wrong
AudioSet,TFS-vs-iKnow,4607,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DZlZ4MsQQk8.wav,[503],11,11,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4608,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/D_GfvnDbRJk.wav,"[301, 295, 283, 294, 302, 285]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4609,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/D_MavKxL6oc.wav,"[289, 290, 291]",4,5,-0.04999999999999999,both_wrong
AudioSet,TFS-vs-iKnow,4610,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/D_QEW1Lnl2Q.wav,"[381, 137]",5,6,-0.033333333333333354,both_wrong
AudioSet,TFS-vs-iKnow,4611,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/D_u9WaQg4rU.wav,[135],440,440,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4612,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DaO4GigZ51k.wav,"[272, 137]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4613,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DaRRCNqrSUM.wav,[225],3,5,-0.1333333333333333,both_wrong
AudioSet,TFS-vs-iKnow,4614,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DaSr6mc6TM8.wav,[415],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4615,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DaaY_n80b2Y.wav,"[73, 74, 79, 72]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4616,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DaeJYtWgcoI.wav,"[137, 434, 224]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4617,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DaiRHQA9CW0.wav,"[346, 343]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4618,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DaiVfxATCEE.wav,"[264, 137]",4,4,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4619,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DarmCBV_xDk.wav,"[338, 0]",23,23,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4620,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Daw_brn1sqw.wav,[491],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4621,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Db0c4aAwUbY.wav,"[137, 183]",2,2,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4622,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Db3VBTvUp_k.wav,"[0, 411]",10,10,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4623,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Db7-q3MKvys.wav,"[5, 491, 0]",4,6,-0.08333333333333334,both_wrong
AudioSet,TFS-vs-iKnow,4624,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DbErO8V96bg.wav,"[27, 211]",30,30,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4625,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DbeDOlszNL0.wav,[56],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4626,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DcNVcRK4F4g.wav,"[137, 89, 0, 72]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4627,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DcU6AzN7imA.wav,"[319, 300]",7,7,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4628,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DcbzE8AnLcE.wav,"[325, 322, 396]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4629,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dcg9ssRwpfE.wav,[356],14,14,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4630,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ddi6TwJ23-s.wav,"[229, 137, 231, 276]",3,2,0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4631,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DdxW_JziHTA.wav,"[256, 232, 137]",11,11,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4632,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/De311q4Wp6Q.wav,"[350, 343, 352, 300]",9,9,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4633,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/De9hkCNts-A.wav,[356],2,3,-0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4634,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DeL7x5aGZbQ.wav,"[493, 300, 307, 510]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4635,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DeWlnlR_JEQ.wav,[462],381,381,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4636,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DegSrwcSF3k.wav,"[87, 89, 88, 72]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4637,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DewyiIpkzi8.wav,"[137, 502]",34,34,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4638,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Df5Y6TNiNEU.wav,"[375, 0]",1,13,-0.9230769230769231,correct_to_wrong
AudioSet,TFS-vs-iKnow,4639,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DfCTXmNRj24.wav,"[67, 0]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4640,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DfCZGsD7U7k.wav,"[413, 0]",9,7,0.031746031746031744,both_wrong
AudioSet,TFS-vs-iKnow,4641,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DfqTZNWTpfg.wav,"[426, 436, 0]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4642,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dfs090CuKNM.wav,"[69, 12]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4643,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dg8BLvkzdr0.wav,"[137, 213]",6,6,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4644,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dgl_sLTIOaA.wav,[373],7,7,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4645,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dgt-itmunh8.wav,[400],371,371,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4646,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DhIopV7fiMg.wav,"[137, 0, 498, 510]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4647,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DhiZ6pZ8LEc.wav,"[0, 411]",37,37,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4648,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DhnNZn8JjEQ.wav,"[320, 137, 408]",10,10,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4649,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DiBKqoKUjOk.wav,"[98, 107, 106]",8,8,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4650,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DiYPvqiL4K4.wav,"[45, 0]",63,63,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4651,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DieCnMS0G8k.wav,[369],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4652,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DixgD9-f5Es.wav,"[483, 495]",1,5,-0.8,correct_to_wrong
AudioSet,TFS-vs-iKnow,4653,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dj0mOeXlGsg.wav,[134],103,103,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4654,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dj3kmG8E1Ng.wav,[15],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4655,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dj9gyAoqmQ0.wav,"[427, 428, 430]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4656,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DjNiOnpXCRQ.wav,[488],475,475,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4657,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DjcbzPb1_Tk.wav,"[81, 82, 73, 72]",2,3,-0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4658,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DjxhYxVpVDA.wav,[57],2,1,0.5,wrong_to_correct
AudioSet,TFS-vs-iKnow,4659,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dk7ziLlNfeM.wav,"[137, 281]",6,7,-0.023809523809523808,both_wrong
AudioSet,TFS-vs-iKnow,4660,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DkJ6OScQshI.wav,"[98, 101, 100, 99]",3,3,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4661,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DkVfro9iq80.wav,"[316, 300, 327, 307]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4662,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DkWAn4rtLa4.wav,"[300, 308, 0]",2,2,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4663,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dkfcal9MGPs.wav,[114],27,27,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4664,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DkhdvvtvwTE.wav,"[120, 119]",3,2,0.16666666666666669,both_wrong
AudioSet,TFS-vs-iKnow,4665,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DkwFXd5nYLE.wav,"[321, 300, 340, 335]",111,111,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4666,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DlOrSDvLv9Y.wav,[345],2,2,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4667,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DlU56FGTVEk.wav,"[137, 174]",26,26,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4668,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DlVgHV1UobM.wav,"[243, 137, 130, 242]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4669,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DlaEUR5O_iY.wav,"[350, 343, 352, 485]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4670,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DlfBveCOS_A.wav,"[301, 283, 305]",9,8,0.013888888888888895,both_wrong
AudioSet,TFS-vs-iKnow,4671,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DmkZqoczclo.wav,"[300, 348]",10,10,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4672,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dmy4EjohxxU.wav,"[70, 316, 300, 0]",26,26,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4673,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dn8xAMHistk.wav,"[526, 0]",45,45,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4674,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DntBIoOgx70.wav,[60],179,179,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4675,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DoPxrS9KYB0.wav,[214],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4676,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DoT_HlcSeck.wav,"[155, 156]",14,14,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4677,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DpAfyjjQJyk.wav,"[137, 282]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4678,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DpLi9YH5idY.wav,"[122, 5, 75, 73, 0, 74, 72]",2,4,-0.25,both_wrong
AudioSet,TFS-vs-iKnow,4679,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DpSMRYBjwdk.wav,[395],2,2,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4680,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DpS_TigOHWo.wav,"[511, 140, 137]",1,4,-0.75,correct_to_wrong
AudioSet,TFS-vs-iKnow,4681,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DpiGR6_i4Js.wav,"[2, 0, 368]",2,1,0.5,wrong_to_correct
AudioSet,TFS-vs-iKnow,4682,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DqFpx3mE9fQ.wav,"[137, 118, 0, 72]",75,75,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4683,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DqGNQbGXbcc.wav,"[395, 388, 506]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4684,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DqOGYyFVnKk.wav,"[137, 342, 0]",3,3,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4685,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DqQT03hOLA4.wav,[293],1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4686,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DqlK1I1yjfg.wav,"[382, 0, 507]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4687,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dr4Ijx7Q9jk.wav,"[67, 137]",18,18,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4688,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DrRqkW2jkF0.wav,"[108, 137, 0, 109, 72]",2,2,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4689,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DrlmLvPFdg8.wav,"[137, 51, 0]",26,26,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4690,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DroAzooK4yw.wav,"[140, 143, 137, 138, 144, 139]",1,1,0.0,both_correct
AudioSet,TFS-vs-iKnow,4691,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Drxkm1HyVxI.wav,"[354, 357, 358, 0]",5,6,-0.033333333333333354,both_wrong
AudioSet,TFS-vs-iKnow,4692,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DryJ0zkQZw0.wav,"[0, 41]",63,63,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4693,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DsAp3b1poeA.wav,"[137, 105, 104]",15,15,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4694,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DsszwYG1VD4.wav,"[522, 496]",45,45,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4695,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DsuYc9C2_MU.wav,[209],12,12,0.0,both_wrong
AudioSet,TFS-vs-iKnow,4696,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Dt88SzvHRP4.wav,"[193, 194, 190, 189]",4,6,-0.08333333333333334,both_wrong
AudioSet,TFS-vs-iKnow,4697,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/DtGb--vw5F4.wav,"[180, 181, 179]",10,10,0.0,both_wrong
